Region (English) / Région (anglais),Region (French) / Région (français),Scenario (English) / Scénario (anglais),Scenario (French) / Scénario (français),Economic Sector (English) / Secteur économique (anglais),Economic Sector (French) / Secteur économique (français),Subsector Level 1 (English) / Sous-secteur niveau 1 (anglais),Subsector Level 1 (French) / Sous-secteur niveau 1 (français),Subsector Level 2 (English) / Sous-secteur niveau 2 (anglais),Subsector Level 2 (French) / Sous-secteur niveau 2 (français),Subsector Level 3 (English) / Sous-secteur niveau 3 (anglais),Subsector Level 3 (French) / Sous-secteur niveau 3 (français),Units (English) / Unité (anglais),Units (French) / Unité (français),2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Electricity,Électricité,n/a,s/o,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,Freight Transport,Transport de marchandises,Domestic Aviation and Marine,Transport aérien et transport maritime intérieurs,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,Freight Transport,Transport de marchandises,"Heavy Duty Trucks, Rail","Camions lourds, trains",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,10.3,10.5,10.6,10.7,10.6,10.6,10.5,10.4,10.3,10.3,10.1,10,9.9
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,"Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,2,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,Passenger Transport,Transport de passagers,"Bus, Rail and Domestic Aviation","Transport par autobus, train et transport aérien intérieur",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,Passenger Transport,Transport de passagers,"Cars, Light Trucks and Motorcycles","Voitures, camions légers et motocyclettes",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,17.2,16.8,16.3,15.8,15.2,14.5,13.9,13.3,12.7,12.2,11.6,11.1,10.6
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Cement,Ciment,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,2.5,2.5,2.4,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Chemicals and Fertilizers,Produits chimiques et engrais,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1.1,1.1,1.1,1,1,1,1,1,1,0.9
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Iron and Steel,Sidérurgie,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.2
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Lime and Gypsum,Chaux et gypse,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Mining,Exploitation minière,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,1.4,1.4,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1,1
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Pulp and Paper,Pâtes et papiers,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Smelting and Refining (Non Ferrous Metals),Fonte et raffinage (métaux non ferreux),n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,7.5,7.6,7.8,7.9,8.1,8.3,8.4,8.5,8.5,8.5,8.5,8.5,8.5
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Buildings,Bâtiments,Commercial,Commercial,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,6.6,6.5,6,5.9,5.8,5.8,5.4,5.2,5.1,4.9,4.8,4.7,4.5
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Buildings,Bâtiments,Residential,Résidentiel,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,4.5,4.4,4.3,4.2,4,3.9,3.8,3.6,3.5,3.4,3.3,3.2,3.1
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Agriculture,Agriculture,Animal Production,Élevage,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,5.3,5.3,5.3,5.3,5.3,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.3
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Agriculture,Agriculture,Crop Production,Cultures,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.9
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Agriculture,Agriculture,On Farm Fuel Use,Utilisation de combustibles à la ferme,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Waste and Others,Déchets et autres sources,"Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,4.1,4.1,4.2,4.2,4.1,4.1,4,3.9,3.8,3.7,3.7,3.6,3.6
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Waste and Others,Déchets et autres sources,Waste,Déchets,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,4,4,4,4,4,4,4,4,4,4
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,WCI Credits,Crédits relatif au WCI,n/a,s/o,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-8,-9,-9,-10,-10,-10,-11,-11,-12,-12,-13
Quebec,Québec,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Total,Total,n/a,s/o,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,77.9,77.6,68.5,67,65.9,64.2,62.9,61.7,59.5,58.6,56.5,55.4,53.3
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Oil and Gas,Pétrole et gaz,Downstream Oil and Gas,Industrie aval du pétrole et du gaz,Natural Gas Distribution,Distribution du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Oil and Gas,Pétrole et gaz,Downstream Oil and Gas,Industrie aval du pétrole et du gaz,Petroleum Products,Raffinage du pétrole,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,7.3,7.2,7.1,7.2,7.1,7.1,7.1,7.1,7.1,7.1,7,7,7
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Conventional Oil Production,Production de pétrole classique,Light Oil Production,Production de pétrole léger,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Natural Gas Production and Processing,Production et traitement du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Oil and Natural Gas Transmission,Transport du pétrole et du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1,1,1,1,1
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Electricity,Électricité,n/a,s/o,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,5.2,4.7,4.2,4.3,4.8,6,4.8,6,4.9,4.8,4.3,4.3,4.3
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,Freight Transport,Transport de marchandises,Domestic Aviation and Marine,Transport aérien et transport maritime intérieurs,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.3
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,Freight Transport,Transport de marchandises,"Heavy Duty Trucks, Rail","Camions lourds, trains",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,17.2,17.4,17.3,17.3,17.2,17.2,17.1,17,16.7,16.6,16.3,16,15.8
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,"Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,Passenger Transport,Transport de passagers,"Bus, Rail and Domestic Aviation","Transport par autobus, train et transport aérien intérieur",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,Passenger Transport,Transport de passagers,"Cars, Light Trucks and Motorcycles","Voitures, camions légers et motocyclettes",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,30.9,29.7,29,28,27.1,26.1,25.2,24.3,23.6,22.6,21.8,21
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Cement,Ciment,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Chemicals and Fertilizers,Produits chimiques et engrais,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,5.7,5.8,5.9,6.1,6.2,6.2,6.3,6.3,6.3,6.3,6.4,6.4,6.5
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Iron and Steel,Sidérurgie,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,14.3,14.8,15,15.5,15.7,16,16.3,16.6,17,17.5,17.8,18,18.3
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Lime and Gypsum,Chaux et gypse,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Mining,Exploitation minière,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Pulp and Paper,Pâtes et papiers,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Smelting and Refining (Non Ferrous Metals),Fonte et raffinage (métaux non ferreux),n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,1.1,0.9,0.9,0.9,0.9,1,1,1,1,1,1,1,1
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Buildings,Bâtiments,Commercial,Commercial,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,16.7,16.3,14.8,14.6,14.5,14.3,13.4,13.1,12.7,12.4,12,11.7,11.3
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Buildings,Bâtiments,Residential,Résidentiel,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,18.7,18.6,18.4,18.2,17.7,17.4,17.1,16.7,16.3,15.9,15.6,15.3,15
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Agriculture,Agriculture,Animal Production,Élevage,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,6.2,6.2,6.3,6.3,6.3,6.3,6.4,6.4,6.4,6.4,6.5,6.5,6.5
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Agriculture,Agriculture,Crop Production,Cultures,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,3.7,3.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Agriculture,Agriculture,On Farm Fuel Use,Utilisation de combustibles à la ferme,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Waste and Others,Déchets et autres sources,"Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,8.9,9.1,9.3,9.3,9.3,9.3,9.3,9.2,9.2,9.3,9.3,9.4,9.4
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Waste and Others,Déchets et autres sources,Waste,Déchets,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
Ontario,Ontario,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Total,Total,n/a,s/o,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,162.7,162.2,159.2,158.7,157.7,157.9,154.8,154.4,151.6,150.7,148.5,147,145.5
Manitoba,Manitoba,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Oil and Gas,Pétrole et gaz,Downstream Oil and Gas,Industrie aval du pétrole et du gaz,Natural Gas Distribution,Distribution du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0
Manitoba,Manitoba,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Conventional Oil Production,Production de pétrole classique,Light Oil Production,Production de pétrole léger,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1
Manitoba,Manitoba,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Natural Gas Production and Processing,Production et traitement du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0
Manitoba,Manitoba,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Oil and Natural Gas Transmission,Transport du pétrole et du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
Manitoba,Manitoba,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Electricity,Électricité,n/a,s/o,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Manitoba,Manitoba,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,Freight Transport,Transport de marchandises,Domestic Aviation and Marine,Transport aérien et transport maritime intérieurs,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Manitoba,Manitoba,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,Freight Transport,Transport de marchandises,"Heavy Duty Trucks, Rail","Camions lourds, trains",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,3.1,3.1,3.1,3.1,3,3,3,2.9,2.9,2.9,2.8,2.8,2.7
Manitoba,Manitoba,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,"Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Manitoba,Manitoba,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,Passenger Transport,Transport de passagers,"Bus, Rail and Domestic Aviation","Transport par autobus, train et transport aérien intérieur",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Manitoba,Manitoba,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Transportation,Transports,Passenger Transport,Transport de passagers,"Cars, Light Trucks and Motorcycles","Voitures, camions légers et motocyclettes",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,3.3,3.2,3.1,3.1,3,2.9,2.8,2.7,2.6,2.6,2.5,2.4,2.3
Manitoba,Manitoba,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Cement,Ciment,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0
Manitoba,Manitoba,2019 Additional Measures Scenario,Scénario avec mesures supplémentaires 2019,Heavy Industry,Industrie lourde,Chemicals and Fertilizers,Produits chimiques et engrais,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
