"Region (English) / Région (anglais)","Region (French) / Région (français)","Scenario (English) / Scénario (anglais)","Scenario (French) / Scénario (français)","Economic Sector (English) / Secteur économique (anglais)","Economic Sector (French) / Secteur économique (français)","Subsector Level 1 (English) / Sous-secteur niveau 1 (anglais)","Subsector Level 1 (French) / Sous-secteur niveau 1 (français)","Subsector Level 2 (English) / Sous-secteur niveau 2 (anglais)","Subsector Level 2 (French) / Sous-secteur niveau 2 (français)","Subsector Level 3 (English) / Sous-secteur niveau 3 (anglais)","Subsector Level 3 (French) / Sous-secteur niveau 3 (français)","Units (English) / Unité (anglais)","Units (French) / Unité (français)","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"Saskatchewan","Saskatchewan","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Buildings","Bâtiments","Commercial","Commercial","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.9","1.8","1.6","1.6","1.5","1.4","1.4","1.4","1.3","1.3","1.3","1.2","1.2","1.2"
"Saskatchewan","Saskatchewan","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Buildings","Bâtiments","Residential","Résidentiel","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","2","1.9","1.9","1.8","1.8","1.7","1.7","1.7","1.7","1.7","1.6","1.6","1.6"
"Saskatchewan","Saskatchewan","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Agriculture","Agriculture","Animal Production","Élevage","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.7","5.7","5.7","5.6","5.6","5.5","5.5","5.5","5.4","5.4","5.4","5.4","5.4","5.4"
"Saskatchewan","Saskatchewan","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Agriculture","Agriculture","Crop Production","Cultures","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.2","5.2","5.2","5.2","5.3","5.2","5","4.9","4.7","4.7","4.7","4.8","4.8","4.8"
"Saskatchewan","Saskatchewan","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Agriculture","Agriculture","On Farm Fuel Use","Utilisation de combustibles à la ferme","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.2","5.1","5","5","5","5.1","5.1","5.2","5.2","5.2","5.2","5.2","5.2","5.2"
"Saskatchewan","Saskatchewan","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Waste and Others","Déchets et autres sources","Coal Production","Production de charbon","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saskatchewan","Saskatchewan","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Waste and Others","Déchets et autres sources","Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7"
"Saskatchewan","Saskatchewan","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Waste and Others","Déchets et autres sources","Waste","Déchets","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.3","1.2","1.2","1.1","1.1","1","1","0.9","0.9","0.9","0.9","0.9","0.9","0.9"
"Saskatchewan","Saskatchewan","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Total","Total","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","66.8","64.8","63.7","59.7","59.8","58.2","53.4","51","44.3","43.9","42.8","42.3","41.9","40.3"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Oil and Gas","Pétrole et gaz","Downstream Oil and Gas","Industrie aval du pétrole et du gaz","Natural Gas Distribution","Distribution du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Oil and Gas","Pétrole et gaz","Downstream Oil and Gas","Industrie aval du pétrole et du gaz","Petroleum Products","Raffinage du pétrole","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.4","3.3","2.9","2.5","2.2","2","1.4","1.3","1.1","1.1","1","1","1","0.9"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Conventional Oil Production","Production de pétrole classique","Frontier Oil Production","Production de pétrole des régions pionnières","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Conventional Oil Production","Production de pétrole classique","Heavy Oil Production","Production de pétrole lourd","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.2","3","2.9","2.9","2.3","2.2","2.1","2.1","2.1","2.1","2.1","2.2","2.2","2.3"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Conventional Oil Production","Production de pétrole classique","Light Oil Production","Production de pétrole léger","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","11.1","12.1","12.9","13.5","10","10","9","8.1","7.8","8","8.3","8.6","8.9","9"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Liquid Natural Gas Production","Production de gaz naturel liquéfié","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Natural Gas Production and Processing","Production et traitement du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","38.5","35.9","32.9","30.8","26.9","24.7","22.1","19.6","18","17.1","16.2","15.7","15.3","15"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil Sands","Sables bitumineux","Bitumen In Situ","Bitume In Situ","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","43.9","43.9","41.1","39","36.6","34.8","34.1","32.8","32","31.9","32","32.4","32.8","30.1"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil Sands","Sables bitumineux","Bitumen Mining","Extraction du bitume","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","15.5","14.9","16.3","16.8","15.3","14.9","14.6","14.3","14.2","14.1","14.1","14.1","14","13.9"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil Sands","Sables bitumineux","Bitumen Upgrading","Valorisation du bitume","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","22.9","22.6","21.1","20.3","19.5","16.7","13.7","14.2","14","13.9","13.9","13.9","14","13.9"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil and Natural Gas Transmission","Transport du pétrole et du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.8","5.8","5.5","5.4","5.4","5.2","5.1","5.1","5.1","5.1","4.9","5","5","5"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Electricity","Électricité","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","17.1","16.2","7.7","6.8","7.7","6","5.8","6.5","6.9","4.7","4.6","4.5","4.2","3.2"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Transportation","Transports","Freight Transport","Transport de marchandises","Domestic Aviation and Marine","Transport aérien et transport maritime intérieurs","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Transportation","Transports","Freight Transport","Transport de marchandises","Heavy Duty Trucks, Rail","Camions lourds, trains","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9","8.7","8.5","8.4","8.3","8.2","8","7.8","8","8.2","8.1","8","7.9","7.8"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Transportation","Transports","Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.5","2.4","2.5","2.5","2.6","2.6","2.6","2.6","2.6","2.6","2.6","2.6","2.6","2.6"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Transportation","Transports","Passenger Transport","Transport de passagers","Bus, Rail and Domestic Aviation","Transport par autobus, train et transport aérien intérieur","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.5","1.6","1.7","1.8","1.8","1.7","1.7","1.7","1.6","1.7","1.7","1.7","1.7","1.7"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Transportation","Transports","Passenger Transport","Transport de passagers","Cars, Light Trucks and Motorcycles","Voitures, camions légers et motocyclettes","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","12.8","12.8","12.7","12.6","12.3","12","11.5","10.9","10.5","10.1","9.5","9","8.4","7.9"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Heavy Industry","Industrie lourde","Cement","Ciment","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.7","1.7","1.8","1.7","1.3","1.1","1.1","0.6","0.6","0.5","0.6","0.6","0.5","0.6"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Heavy Industry","Industrie lourde","Chemicals and Fertilizers","Produits chimiques et engrais","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","13.6","13.9","14.1","14.2","13.8","12.6","12.9","12.4","11.9","12.3","12.5","12.8","13","12.9"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Heavy Industry","Industrie lourde","Iron and Steel","Sidérurgie","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0.1"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Heavy Industry","Industrie lourde","Lime and Gypsum","Chaux et gypse","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Heavy Industry","Industrie lourde","Mining","Exploitation minière","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Heavy Industry","Industrie lourde","Pulp and Paper","Pâtes et papiers","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.7","1.8","1.8","1.8","1.7","1.7","1.6","1.6","1.6","1.5","1.5","1.5","1.5","1.5"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Heavy Industry","Industrie lourde","Smelting and Refining (Non Ferrous Metals)","Fonte et raffinage (métaux non ferreux)","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.5","0.4","0.4"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Buildings","Bâtiments","Commercial","Commercial","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","11.4","11.2","10.4","10","9.7","9.3","9.2","9.2","9","8.9","8.9","8.8","8.7","8.7"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Buildings","Bâtiments","Residential","Résidentiel","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8.8","8.8","8.8","8.7","8.6","8.6","8.6","8.6","8.5","8.4","8.4","8.4","8.4","8.4"
"Alberta","Alberta","2023 Additional Measures Scenario","Scénario avec mesures supplémentaires 2023","Agriculture","Agriculture","Animal Production","Élevage","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","12.1","12","12","11.9","11.8","11.7","11.6","11.6","11.5","11.5","11.4","11.4","11.4","11.4"
